HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0060788,6-O-Desmethyl-mycophenolic acid,CC(CCC(O)=O)=CCC1=C(O)C(C)=C2COC(=O)C2=C1O,MHSRNZSBNXFMLF-UHFFFAOYSA-N,C16H18O6,306.3105,306.110338308
HMDB0060791,6-Thioinosinic acid,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2S,NKGPJODWTZCHGF-KQYNXXCUSA-N,C10H12N4O4S,284.292,284.057925582
HMDB0060792,6-Thioxanthylic acid,OC([C@H]1O[C@H](C(O)C1O)N1C=NC2=C1N=C(O)N=C2S)P(O)(O)=O,GRTRLPZIJODDLV-BQGLTYQTSA-N,C10H13N4O8PS,380.271,380.019170614
HMDB0060793,"6,7-Dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one",OC1N2CC3=C(Cl)C(Cl)=CC=C3N=C2NC1=O,KAXTUTDKZVOONF-UHFFFAOYSA-N,C10H7Cl2N3O2,272.087,270.991531897
HMDB0060794,6a-Hydrox-ypaclitaxel,CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)[13C]3=[13CH][13CH]=[13CH][13CH]=[13CH]3)C3C4(COC4C(O)C(O)C3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)C(N=C(O)C1=CC=CC=C1)C1=CC=CC=C1,NDCWHEDPSFRTDA-VEHVCKHKSA-N,C47H51NO15,875.8615,875.345998995
HMDB0060795,"6a, 3'-p-Dihydroxypaclitaxel",CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)C3=CC=CC=C3)C3C4(COC4C(O)C(O)C3(C)C1=O)OC(C)=O)C2(O)O)OC(=O)C(O)C(NC(=O)C1=CC=CC=C1)C1=CC=C(O)C=C1,VCMRTKHRFJRAJE-UHFFFAOYSA-N,C45H47NO18,889.8506,889.279313705
HMDB0060796,6alpha-Hydroxy-hydromorphone,CN1CCC23C4OC5=C(O)C=CC(CC1C2CC[C@@H]4O)=C35,IJVCSMSMFSCRME-LIBMUZAMSA-N,C17H21NO3,287.3535,287.152143543
HMDB0060797,"6alpha,9alpha-Difluoroprednisolone-17-butyrate",CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,BQEJAAIPKDQEPV-MXHGPKCJSA-N,C25H32F2O6,466.5148,466.216695166
HMDB0060798,6beta-Hydroxy-hydromorphone,CN1CCC23C4OC5=C(O)C=CC(CC1C2CC[C@H]4O)=C35,IJVCSMSMFSCRME-GALYBCADSA-N,C17H21NO3,287.3535,287.152143543
HMDB0060799,7-Hydroxyamoxapine,OC1=CC2=C(C=C1)N=C(N1CCNCC1)C1=C(O2)C=CC(Cl)=C1,MEUGUMOVYNSGEW-UHFFFAOYSA-N,C17H16ClN3O2,329.781,329.093104478
HMDB0060800,7-Hydroxylorcaserin,C[C@H]1CNCCC2=CC(O)=C(Cl)C=C12,FGSDIPMZGFNZOC-ZETCQYMHSA-N,C11H14ClNO,211.688,211.076391782
HMDB0060801,8-Hydroxyamoxapine,OC1=CC2=C(OC3=C(C=C(Cl)C=C3)C(=N2)N2CCNCC2)C=C1,QDWNOKXUZTYVGO-UHFFFAOYSA-N,C17H16ClN3O2,329.781,329.093104478
HMDB0060802,8-Hydroxyclomipramine,CN(C)CCCN1C2=CC=C(O)C=C2CCC2=CC=C(Cl)C=C12,PVKACZKLKCTAHR-UHFFFAOYSA-N,C19H23ClN2O,330.852,330.149891075
HMDB0060803,8-Hydroxydesmethylclomipramine,CNCCCN1C2=CC=C(O)C=C2CCC2=CC=C(Cl)C=C12,MRLCQGACIDFFSH-UHFFFAOYSA-N,C18H21ClN2O,316.825,316.134241011
HMDB0060804,8-Hydroxythioguanine,OC1=NC2=C(N1)NC(=N)N=C2S,TWLCFFLQLXBKAP-UHFFFAOYSA-N,C5H5N5OS,183.191,183.021480497
HMDB0060805,9-Carboxymethoxymethylguanine,OC(=O)COCN1C=NC2=C1NC(=N)N=C2O,MICNQLKUSOVNNG-UHFFFAOYSA-N,C8H9N5O4,239.1882,239.065453801
HMDB0060807,a-Methyldopamine,CC(N)CC1=CC(O)=C(O)C=C1,KSRGADMGIRTXAF-UHFFFAOYSA-N,C9H13NO2,167.205,167.094628665
HMDB0060808,Alpha-Hydroxy-tamoxifen-O-glucuronide,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)CO[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1)C1=CC=CC=C1,WEHJOAAYUBXOCR-RVJUPFJYSA-N,C32H37NO8,563.6381,563.251917165
HMDB0060809,CD 1790,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCCC(O)C1,QAHWUJQHJPWQGS-UHFFFAOYSA-N,C25H27N7O3,473.527,473.217537765
HMDB0060810,cyclic 6-Hydroxymelatonin,COC1=CC2=C(NC3=C2CCN3C(C)=O)C=C1O,FQZIOEARFRBPDV-UHFFFAOYSA-N,C13H14N2O3,246.2619,246.100442324
HMDB0060811,cyclic Melatonin,COC1=CC2=C(NC3=C2CCN3C(C)=O)C=C1,ZQJVLSOGSIIBCF-UHFFFAOYSA-N,C13H14N2O2,230.2625,230.105527702
HMDB0060812,cyclic N-Acetylserotonin glucuronide,CC(=O)N1CCC2=C1NC1=C2C=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1,DHEUSGDHJNTOLK-UHFFFAOYSA-N,C18H20N2O8,392.36,392.121965626
HMDB0060813,Descarbonyl-lacosamide,COC[C@@H](N)C(=O)NCC1=CC=CC=C1,WPLANNRKFDHEKD-SNVBAGLBSA-N,C11H16N2O2,208.2569,208.121177766
HMDB0060814,Descladinose roxithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(C2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,BNZRPTCUAOMSSH-LKPWEDHSSA-N,C33H62N2O12,678.8516,678.430275458
HMDB0060816,Didesmethyl doxepin,NCC\C=C1/C2=CC=CC=C2COC2=CC=CC=C12,HLUSHBJOSPBFOC-OQLLNIDSSA-N,C17H17NO,251.323,251.131014171
HMDB0060817,Diethylcarbamazine N-oxide,CCN(CC)C(=O)N1CC[N+](C)([O-])CC1,KAJAFGMERLXELG-UHFFFAOYSA-N,C10H21N3O2,215.2926,215.163376931
HMDB0060818,Digoxigenin bisdigitoxoside,CC1OC(CC(O)C1O)OC1C(O)CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(CCC43O)C3=CC(=O)OC3)C2)OC1C,NTSBMKIZRSBFTA-UHFFFAOYSA-N,C35H54O11,650.7967,650.36661257
HMDB0060819,Digoxigenin monodigitoxoside,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1CC[C@@]2(C)[C@H](CCC3C2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,JFSXBMIFXZFKHD-MXSQURSSSA-N,C29H44O8,520.6549,520.303618384
HMDB0060820,Dihydroisomorphine-3-glucuronide,CN1CCC23C4OC5=C(OC6OC(C(O)C(O)C6O)C(O)=O)C=CC(CC1C2CC[C@H]4O)=C35,KCPRJVDBLLJBMF-LGPQXENESA-N,C23H29NO9,463.4777,463.184231531
HMDB0060821,Dihydromorphine-3-glucuronide,CN1CCC23C4OC5=C(OC6OC(C(O)C(O)C6O)C(O)=O)C=CC(CC1C2CC[C@@H]4O)=C35,KCPRJVDBLLJBMF-FGCSHAJGSA-N,C23H29NO9,463.4777,463.184231531
HMDB0060822,Doxorubicin-semiquinone,COC1=CC=CC2=C1C(O)C1=C(C2O)C(O)=C2CC(O)(CC(OC3CC(N)C(O)C(C)O3)C2=C1O)C(=O)CO,WHLRWGKIZVSENZ-UHFFFAOYSA-N,C27H33NO11,547.557,547.205360887
HMDB0060823,Doxorubicinol aglycone,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(CC(O)(CC3OC3CC(N)C(O)C(C)O3)C(O)CO)C(O)=C1C2=O,NKZRZOVSJNSBFR-UHFFFAOYSA-N,C27H31NO11,545.5351,545.189710839
HMDB0060824,Hydromorphone-3-glucuronide,CN1CCC23C4OC5=C(OC6OC(C(O)C(O)C6O)C(O)=O)C=CC(CC1C2CCC4=O)=C35,VLSHIBYUEOPPRX-UHFFFAOYSA-N,C23H27NO9,461.4618,461.168581467
HMDB0060825,Hydromorphone-3-sulphate,CN1CCC23C4OC5=C(OS(O)(=O)=O)C=CC(CC1C2CCC4=O)=C35,XXRHORKOBJFKDL-UHFFFAOYSA-N,C17H19NO6S,365.401,365.093308035
HMDB0060826,Hydroxynalidixic acid,CCN1C=C(C(O)=O)C(=O)C2=CC=C(CO)N=C12,FRJDYPGZHOEEKU-UHFFFAOYSA-N,C12H12N2O4,248.2347,248.079706882
HMDB0060827,ID11614,C1CN(CCN1)C1=NSC2=C1C=CC=C2,KRDOFMHJLWKXIU-UHFFFAOYSA-N,C11H13N3S,219.306,219.083018121
HMDB0060828,ID14326,OC1C2CCC1C1C2C(=O)N(C[C@@H]2CCCC[C@H]2CN2CCN(CC2)C2=NSC3=C2C=CC=C3)C1=O,VKVBDORNIIAKBR-UJKUZCFGSA-N,C28H36N4O3S,508.675,508.250811728
HMDB0060829,Lacosamide-glucuronide,COC[C@@H](NC(=O)OC1OC(C(O)C(O)C1O)C(O)=O)C(=O)NCC1=CC=CC=C1,RODXXFMSBBSTDC-JMABVSALSA-N,C18H24N2O10,428.3906,428.143094998
HMDB0060830,Melatonin glucuronide,COC1=CC2=C(C=C1)N(C=C2CCNC(C)=O)C1OC(C(O)C(O)C1O)C(O)=O,GXNGLFUTEZJKRQ-UHFFFAOYSA-N,C19H24N2O8,408.4025,408.153265754
HMDB0060831,meta-O-Dealkylated flecainide,OC1=CC=C(OCC(F)(F)F)C(=C1)C(=O)NCC1CCCCN1,FVJPPEWHZCSTAC-UHFFFAOYSA-N,C15H19F3N2O3,332.3182,332.134777099
HMDB0060832,meta-O-Dealkylated flecainide lactam,OC1=CC=C(OCC(F)(F)F)C(=C1)C(=O)NCC1CCCC(=O)N1,OIOMUGZSHNAEMH-UHFFFAOYSA-N,C15H17F3N2O4,346.3017,346.114041657
HMDB0060833,N-Acetylserotonin glucuronide,CC(=O)NCCC1=CNC2=C1C=C(OC1OC(C(O)C(O)C1O)C(O)=O)C=C2,DRKQFNYKSNWOTC-UHFFFAOYSA-N,C18H22N2O8,394.3759,394.13761569
HMDB0060834,N-Acetylserotonin sulfate,CC(=O)NCCC1=CNC2=C1C=C(OS(O)(=O)=O)C=C2,UCAJZNVFRVLULS-UHFFFAOYSA-N,C12H14N2O5S,298.315,298.062342258
HMDB0060835,N-Desmethyl vandetanib,COC1=C(OCC2CCNCC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,HTCPERSEGREUFC-UHFFFAOYSA-N,C21H22BrFN4O2,461.327,460.09101682
HMDB0060836,N-Desmethyl-O-hydroxy rosiglitazone,OC1=C(NCCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=CC=C1,GWVBGLUFILBNNY-UHFFFAOYSA-N,C17H17N3O4S,359.4,359.093976737
HMDB0060837,N-Desmethyl-o-O-sulfate rosiglitazone,OS(=O)(=O)OC1=C(NCCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=CC=C1,HOMPAUSQZJYDFA-UHFFFAOYSA-N,C17H17N3O7S2,439.463,439.050791293
HMDB0060838,N-Desmethyl-p-hydroxyrosiglitazone,OC1=CC=C(NCCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,SVUUNTJZVPNZSL-UHFFFAOYSA-N,C17H17N3O4S,359.4,359.093976737
HMDB0060839,N-Desmethyl-p-O-sulfate rosiglitazone,OS(=O)(=O)OC1=CC=C(NCCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,ULPCBLHRDLQTTD-UHFFFAOYSA-N,C17H17N3O7S2,439.463,439.050791293
HMDB0060840,N-Desmethyldoxepin,CNCC\C=C1\C2=C(COC3=C1C=CC=C3)C=CC=C2,HVKCEFHNSNZIHO-YBEGLDIGSA-N,C18H19NO,265.3496,265.146664235
HMDB0060841,N-Despropyl-rotigotine,OC1=CC=CC2=C1CCC(C2)NCCC1=CC=CS1,RDMWWGLKUMLLTG-UHFFFAOYSA-N,C16H19NOS,273.393,273.118734925
HMDB0060842,N-Despyridinyl rosiglitazone,CNCCOC1=CC=C(CC2SC(=O)NC2=O)C=C1,BPSKNLFJDYBECE-UHFFFAOYSA-N,C13H16N2O3S,280.343,280.088163078
HMDB0060843,N-Desthienylethyl-rotigotine,CCCNC1CCC2=C(C1)C=CC=C2O,VCYPZWCFSAHTQT-UHFFFAOYSA-N,C13H19NO,205.2961,205.146664235
HMDB0060844,N-Hydroxylorcaserin,C[C@H]1CN(O)CCC2=CC=C(Cl)C=C12,OBKJFJJRKLOMQV-QMMMGPOBSA-N,C11H14ClNO,211.688,211.076391782
HMDB0060845,N-Monodemethyl roxithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2CC(OC)[C@@H](O)C(C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(NC)C2O)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CNLGFVKNPSUQIW-AAQJIQLNSA-N,C39H72N2O15,808.9934,808.493269644
HMDB0060846,N-Monodemethylolopatadine,CNCC\C=C1\C2=C(COC3=C1C=C(CC(O)=O)C=C3)C=CC=C2,VQMJUHOJPCPUAM-IDUWFGFVSA-N,C20H21NO3,323.3856,323.152143543
HMDB0060847,N-Monodesmethyl-rizatriptan,CN(C)CCC1=CNC2=CC(O)=C(CN3C=NC=N3)C=C12,YQPPJBHQJWSUTE-UHFFFAOYSA-N,C15H19N5O,285.3443,285.158960255
HMDB0060848,N-Oxide abiraterone sulfate,CC12CCC3C(CC=C4CC(CCC34C)OS(O)(=O)=O)C1CC=C2C1=C[N+]([O-])=CC=C1,AEEMBGRHVQPUBV-UHFFFAOYSA-N,C24H31NO5S,445.572,445.192293797
HMDB0060849,"N,N-Didesmethyltramadol",COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN,QNPPIKMBCJUUTG-OCCSQVGLSA-N,C14H21NO2,235.327,235.15722892
HMDB0060850,"N,N,O-Tridesmethyltramadol",NC[C@H]1CCCC[C@]1(O)C1=CC(O)=CC=C1,MJTYLDGVLFSXDG-YPMHNXCESA-N,C13H19NO2,221.2955,221.141578857
HMDB0060851,"N,O-Didesmethyltramadol",CNC[C@H]1CCCC[C@]1(O)C1=CC(O)=CC=C1,CJXNQQLTDXASSR-OCCSQVGLSA-N,C14H21NO2,235.322,235.157228921
HMDB0060852,"N,O-Didesmethylvenlafaxine",CNCC(C1=CC=C(O)C=C1)C1(O)CCCCC1,MMSWXJSQCAEDLK-UHFFFAOYSA-N,C15H23NO2,249.3486,249.172878985
HMDB0060853,N1-(2-Hydroxyethyl)flurazepam,COCCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,UBKVMFUMOAWHGB-UHFFFAOYSA-N,C18H16ClFN2O2,346.783,346.088433678
HMDB0060855,O-Desmethyl-lacosamide,CC(=O)N[C@H](CO)C(=O)NCC1=CC=CC=C1,XRKSCJLQKGLSKU-LLVKDONJSA-N,C12H16N2O3,236.267,236.116092388
HMDB0060856,O-Desmethyltramadol glucuronide,CN(C)C[C@H]1CCCC[C@]1(O)C1=CC(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=CC=C1,DSBGQRZOJXSECT-VZFNFROLSA-N,C21H31NO8,425.478,425.204966962
HMDB0060857,o-O-glucuronide rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=CC=N1,YDRMOALONMVDNG-UHFFFAOYSA-N,C24H27N3O10S,549.55,549.141714789
HMDB0060858,o-O-sulfate rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=C(OS(O)(=O)=O)C=CC=N1,ZVSPRKOUHTZIGH-UHFFFAOYSA-N,C18H19N3O7S2,453.489,453.066441357
HMDB0060859,OP-1118,CC[C@H]1\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(O)C(Cl)=C(O)C(Cl)=C3CC)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(/C)\C=C(C)\[C@@H]1O[C@@H]1OC(C)(C)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H](C)O,MWZWKUKATWMWGS-KJJILEKPSA-N,C48H68Cl2O17,987.949,986.383356164
HMDB0060860,OR-1855,C[C@@H]1CC(=O)NN=C1C1=CC=C(N)C=C1,GDMRFHZLKNYRRO-SSDOTTSWSA-N,C11H13N3O,203.2404,203.105862053
HMDB0060861,OR-1896,C[C@@H]1CC(=O)NN=C1C1=CC=C(NC(C)=O)C=C1,GDZXNMWZXLDEKG-MRVPVSSYSA-N,C13H15N3O2,245.2771,245.116426739
HMDB0060862,p-O-glucuronide rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=N1,QGESYIGEZXWVIN-UHFFFAOYSA-N,C24H27N3O10S,549.55,549.141714789
HMDB0060863,Perindoprilat glucuronide,CCC(NC(C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O[C@@]1(O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C(O)=O,DCYRDAKXQLERQS-FQCHSDBKSA-N,C23H36N2O11,516.5387,516.231910004
HMDB0060864,Phenytoin arene-oxide,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC2OC2C=C1,WBRFFCOFWKCXFD-UHFFFAOYSA-N,C15H12N2O3,268.2674,268.08479226
HMDB0060865,Phenytoin catechol,OC1=C(O)C=C(C=C1)C1(NC(=O)NC1=O)C1=CC=CC=C1,WWEKVOUOQUHVHS-UHFFFAOYSA-N,C15H12N2O4,284.2668,284.079706882
HMDB0060866,Phenytoin dihydrodiol,OC1C=CC(=CC1O)C1(NC(=O)NC1=O)C1=CC=CC=C1,FEEKFEKCXIDMIS-UHFFFAOYSA-N,C15H14N2O4,286.2827,286.095356946
HMDB0060867,Phenytoin methylcatechol,OC1=C(C=O)C=C(C=C1)C1(NC(=O)NC1=O)C1=CC=CC=C1,IVKHYRHKQDQYFC-UHFFFAOYSA-N,C16H12N2O4,296.2775,296.079706882
HMDB0060868,Phenytoin quinone,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC(=O)C(=O)C=C1,AWCFFJFKIPSEFH-UHFFFAOYSA-N,C15H10N2O4,282.2509,282.064056818
HMDB0060869,Ramipril Diketopiperazine,CCOC(=O)[C@H](CCC1=CC=CC=C1)N1[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C1=O,KOVMAAYRBJCASY-JBDAPHQKSA-N,C23H30N2O4,398.4953,398.220557458
HMDB0060870,RPR112698,CO[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,KWXAADKMZIJIMH-JWMHMURQSA-N,C44H55NO14,821.9058,821.362255473
HMDB0060871,RPR123142,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C,CIHAXHLPSYZREI-JWMHMURQSA-N,C44H55NO14,821.9058,821.362255473
HMDB0060872,Sorafenib beta-D-Glucuronide,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)N([C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)C3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,HALZWBPBJOJUOZ-QMDPOKHVSA-N,C27H24ClF3N4O9,640.949,640.118390708
HMDB0060873,Sorafenib N-oxide,CNC(=O)C1=[N+]([O-])C=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=C1,BQAZCCVUZDIZDC-UHFFFAOYSA-N,C21H16ClF3N4O4,480.824,480.081217342
HMDB0060874,Thioguanosine 5'-diphosphate,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C(=S)N1,IUTNWRFYTFZSEK-UUOKFMHZSA-N,C10H15N5O10P2S,459.266,459.001485439
HMDB0060875,Thioguanosine 5'-triphosphate,NC1=NC(=S)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,QENYANNAQSWPLM-UUOKFMHZSA-N,C10H16N5O13P3S,539.246,538.967815849
HMDB0060876,Thioxanthine monophosphate,OC1=NC2=C(N=CN2OP(O)(O)=O)C(S)=N1,OAOIXPPCQSJBRI-UHFFFAOYSA-N,C5H5N4O5PS,264.15,263.971827449
HMDB0060877,Valproic acid CoA,CCCC(CCC)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@H]1O[C@@H]([C@@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,UCIOSJWVYJWBEO-TWRVVBTOSA-N,C29H50N7O17P3S,893.73,893.219673435
HMDB0060878,4-Hydroxyantipyrine,CN1N(C(=O)C(O)=C1C)C1=CC=CC=C1,SKVPTPMWXJSBTF-UHFFFAOYSA-N,C11H12N2O2,204.2252,204.089877638
HMDB0060879,Candesartan O-glucuronide,CCOC1=NC2=CC=CC(C(=O)OC3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,IQMPSFXZXNRDMY-GPKAUORGSA-N,C30H28N6O9,616.5781,616.191776524
HMDB0060882,6-Hydroxy-R-acenocoumarol,CC(=O)C[C@@H](C1=CC=C(C=C1)N(=O)=O)C1=C(O)C2=C(OC1=O)C=CC(O)=C2,SUHPKJKJROTWOQ-AWEZNQCLSA-N,C19H15NO7,369.3249,369.084851839
HMDB0060883,7-Hydroxy-R-acenocoumarol,CC(=O)C[C@@H](C1=CC=C(C=C1)N(=O)=O)C1=C(O)C2=C(OC1=O)C=C(O)C=C2,JTCREUDLEYTCAB-HNNXBMFYSA-N,C19H15NO7,369.3249,369.084851839
HMDB0060884,8-Hydroxy-R-acenocoumarol,CC(=O)C[C@@H](C1=CC=C(C=C1)N(=O)=O)C1=C(O)C2=C(OC1=O)C(O)=CC=C2,RXFXXWMNPIVMHP-AWEZNQCLSA-N,C19H15NO7,369.3249,369.084851839
HMDB0060885,4'-Hydroxy-R-phenprocoumon,CC[C@H](C1=CC=C(O)C=C1)C1=C(O)C2=CC=CC=C2OC1=O,ZPNYHQZRGWFLST-CYBMUJFWSA-N,C18H16O4,296.3172,296.104859
HMDB0060886,6-Hydroxy-R-phenprocoumon,CC[C@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC(O)=C2,BKRXPRMCBOAGQH-CYBMUJFWSA-N,C18H16O4,296.3172,296.104859
HMDB0060887,8-Hydroxy-R-phenprocoumon,CC[C@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C(O)=CC=C2,DKNXIPNBVAVYAP-GFCCVEGCSA-N,C18H16O4,296.3172,296.104859
HMDB0060888,7-Hydroxy-R-phenprocoumon,CC[C@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=C(O)C=C2,HBAPGROFUGJSGR-CYBMUJFWSA-N,C18H16O4,296.3172,296.104859
HMDB0060890,Hydroxyterbinafine,CN(C\C=C\C#CC(C)(C)CO)CC1=CC=CC2=CC=CC=C12,GPEJUKJZTGFNKY-XBXARRHUSA-N,C21H25NO,307.4293,307.193614427
HMDB0060891,N-Desmethylterbinafine,CC(C)(C)C#C\C=C\CNCC1=CC=CC2=CC=CC=C12,IZJZLXQHMWUCIC-XBXARRHUSA-N,C20H23N,277.4033,277.183049741
HMDB0060893,"UK-121,265",C[C@@H](C1=NC=[N+]([O-])C=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,KPLFPLUCFPRUHU-MGPLVRAMSA-N,C16H14F3N5O2,365.3099,365.109959332
HMDB0060894,4-Hydroxyvoriconazole,C[C@@H](C1=NC=NC=C1F)[C@](O)(C(O)N1C=NC=N1)C1=C(F)C=C(F)C=C1,ICGJRJXWKNVQMK-TXTOSPAFSA-N,C16H14F3N5O2,365.3099,365.109959332
HMDB0060896,N-Desmethylritonavir,CC(C)[C@H](NC(O)=NCC1=CSC(=N1)C(C)C)C(O)=N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)N=C(O)OCC1=CN=CS1)CC1=CC=CC=C1,SQANVQYLDPEULW-QJANCWQKSA-N,C36H46N6O5S2,706.918,706.297109992
HMDB0060897,Diphenhydramine N-glucuronide,C[N+](C)(CCOC(C1=CC=CC=C1)C1=CC=CC=C1)C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,OAIGZXXQYIJBLR-VAUIJEFBSA-O,C23H30NO7,432.4868,432.202227319
HMDB0060898,Eletriptan N-oxide,C[N+]1([O-])CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,QXXCIRSBRHOOJE-PHSANKKPSA-N,C22H26N2O3S,398.518,398.166413398
HMDB0060899,Ticlopidine N-oxide,[O-][N+]1(CC2=CC=CC=C2Cl)CCC2=C(C1)C=CS2,YEICEJCPALKCAT-UHFFFAOYSA-N,C14H14ClNOS,279.785,279.048462472
HMDB0060900,Clozapine N-oxide,C[N+]1([O-])CCN(CC1)C1=NC2=C(NC3=CC=CC=C13)C=CC(Cl)=C2,OGUCZBIQSYYWEF-UHFFFAOYSA-N,C18H19ClN4O,342.823,342.124738957
HMDB0060901,Clozapine glucuronide,CN1CCN(CC1)C1=NC2=C(C=CC(Cl)=C2)N([C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)C(O)=O)C2=CC=CC=C12,YWWIDMPXCSUNRD-VZWAGXQNSA-N,C24H27ClN4O6,502.947,502.161912323
HMDB0060902,4-(4-chlorophenyl)-4-hydroxypiperidine,OC1(CCNCC1)C1=CC=C(Cl)C=C1,LZAYOZUFUAMFLD-UHFFFAOYSA-N,C11H14ClNO,211.688,211.076391782
HMDB0060903,Reduced haloperidol,OC(CCCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)C1=CC=C(F)C=C1,WNZBBTJFOIOEMP-UHFFFAOYSA-N,C21H25ClFNO2,377.88,377.155784961
